Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
25.0,true,15832232,200.0,-1.0,-1.0,6697,1.0,0.0
25.0,true,5810618,200.0,-1.0,-1.0,5587,1.2,0.0
25.0,true,3852049,200.0,-1.0,-1.0,4463,1.4,0.0
25.0,true,3486527,200.0,-1.0,-1.0,3378,1.6,0.0
25.0,true,1344703,200.0,-1.0,-1.0,2233,1.8,0.0
25.0,true,1046825,200.0,-1.0,-1.0,958,2.0,0.0
25.0,true,690371,202.0,-1.0,-1.0,529,2.2,0.0
25.0,true,587201,204.0,-1.0,-1.0,398,2.4000000000000004,0.0
25.0,true,343400,204.0,-1.0,-1.0,351,2.6,0.0
25.0,true,331730,204.0,-1.0,-1.0,328,2.8,0.0
25.0,true,438418,208.0,-1.0,-1.0,317,3.0,0.0
25.0,true,534125,208.0,-1.0,-1.0,311,3.2,0.0
25.0,true,315829,208.0,-1.0,-1.0,304,3.4000000000000004,0.0
25.0,true,306901,208.0,-1.0,-1.0,300,3.6,0.0
25.0,true,517526,208.0,-1.0,-1.0,299,3.8000000000000003,0.0
25.0,true,336968,208.0,-1.0,-1.0,285,4.0,0.0
25.0,true,407421,208.0,-1.0,-1.0,285,4.2,0.0
25.0,true,410519,208.0,-1.0,-1.0,284,4.4,0.0
25.0,true,414266,208.0,-1.0,-1.0,283,4.6,0.0
25.0,true,156117,208.0,-1.0,-1.0,283,4.800000000000001,0.0
25.0,true,147282,208.0,-1.0,-1.0,279,5.0,0.0
25.0,true,137882,208.0,-1.0,-1.0,279,5.2,0.0
25.0,true,138877,208.0,-1.0,-1.0,279,5.4,0.0
25.0,true,136693,208.0,-1.0,-1.0,279,5.6000000000000005,0.0
25.0,true,138934,208.0,-1.0,-1.0,279,5.800000000000001,0.0
25.0,true,138775,208.0,-1.0,-1.0,279,6.0,0.0
25.0,true,139651,208.0,-1.0,-1.0,279,6.2,0.0
25.0,true,145483,208.0,-1.0,-1.0,279,6.4,0.0
25.0,true,137807,208.0,-1.0,-1.0,279,6.6000000000000005,0.0
25.0,true,138216,208.0,-1.0,-1.0,279,6.800000000000001,0.0
25.0,true,139817,208.0,-1.0,-1.0,280,7.0,0.0
25.0,true,140031,208.0,-1.0,-1.0,280,7.2,0.0
25.0,true,137932,208.0,-1.0,-1.0,280,7.4,0.0
25.0,true,139406,208.0,-1.0,-1.0,280,7.6000000000000005,0.0
25.0,true,138058,208.0,-1.0,-1.0,280,7.800000000000001,0.0
25.0,true,135988,212.0,-1.0,-1.0,273,8.0,0.0
25.0,true,134011,212.0,-1.0,-1.0,273,8.2,0.0
25.0,true,138378,212.0,-1.0,-1.0,273,8.4,0.0
25.0,true,136228,212.0,-1.0,-1.0,273,8.600000000000001,0.0
25.0,true,134411,212.0,-1.0,-1.0,273,8.8,0.0
25.0,true,134716,212.0,-1.0,-1.0,271,9.0,0.0
25.0,true,134906,212.0,-1.0,-1.0,271,9.200000000000001,0.0
25.0,true,134597,212.0,-1.0,-1.0,271,9.4,0.0
25.0,true,134157,212.0,-1.0,-1.0,271,9.6,0.0
25.0,true,134052,212.0,-1.0,-1.0,271,9.8,0.0
25.0,true,134954,212.0,-1.0,-1.0,269,10.0,0.0
25.0,true,3812134,200.0,-1.0,-1.0,6805,1.0,0.0
25.0,true,2432410,200.0,-1.0,-1.0,5488,1.2,0.0
25.0,true,2982867,200.0,-1.0,-1.0,4187,1.4,0.0
25.0,true,1148900,200.0,-1.0,-1.0,2810,1.6,0.0
25.0,true,986243,200.0,-1.0,-1.0,1537,1.8,0.0
25.0,true,371984,202.0,-1.0,-1.0,842,2.0,0.0
25.0,true,268464,202.0,-1.0,-1.0,623,2.2,0.0
25.0,true,218998,202.0,-1.0,-1.0,519,2.4000000000000004,0.0
25.0,true,199875,202.0,-1.0,-1.0,478,2.6,0.0
25.0,true,252422,202.0,-1.0,-1.0,457,2.8,0.0
25.0,true,287766,202.0,-1.0,-1.0,425,3.0,0.0
25.0,true,181939,202.0,-1.0,-1.0,427,3.2,0.0
25.0,true,198579,202.0,-1.0,-1.0,417,3.4000000000000004,0.0
25.0,true,173967,202.0,-1.0,-1.0,416,3.6,0.0
