Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
0.0,true,476900,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,331400,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,340800,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,337200,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,344600,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,339300,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,199800,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,151900,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,152900,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,185700,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,151900,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,173700,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,159600,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,153000,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,157400,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,165200,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,157100,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,156600,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,212300,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,158400,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,158300,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,155400,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,170400,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,208700,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,172800,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,193500,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,172700,200.0,-1.0,-1.0,201,1.0,6.0
0.0,true,205900,200.0,-1.0,-1.0,201,1.0,6.0
