Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
25.0,true,478120047,246.0,-1.0,-1.0,216006,1.0,0.0
25.0,true,180461375,246.0,-1.0,-1.0,171951,1.2,0.0
25.0,true,150541257,246.0,-1.0,-1.0,125978,1.4,0.0
25.0,true,62024498,242.0,-1.0,-1.0,60653,1.6,0.0
25.0,true,37965348,242.0,-1.0,-1.0,33550,1.8,0.0
25.0,true,8432893,246.0,-1.0,-1.0,4032,2.0,0.0
25.0,true,7915373,246.0,-1.0,-1.0,4032,2.2,0.0
25.0,true,9034581,246.0,-1.0,-1.0,4032,2.4000000000000004,0.0
25.0,true,6259505,246.0,-1.0,-1.0,4032,2.6,0.0
25.0,true,12466890,246.0,-1.0,-1.0,4032,2.8,0.0
25.0,true,7947621,246.0,-1.0,-1.0,4036,3.0,0.0
25.0,true,9993359,246.0,-1.0,-1.0,4036,3.2,0.0
25.0,true,6334496,246.0,-1.0,-1.0,4036,3.4000000000000004,0.0
25.0,true,8535615,246.0,-1.0,-1.0,4036,3.6,0.0
25.0,true,10634590,246.0,-1.0,-1.0,4036,3.8000000000000003,0.0
25.0,true,7144782,272.0,-1.0,-1.0,4108,4.0,0.0
25.0,true,10555538,272.0,-1.0,-1.0,4108,4.2,0.0
25.0,true,4439578,272.0,-1.0,-1.0,4108,4.4,0.0
25.0,true,2285617,272.0,-1.0,-1.0,4108,4.6,0.0
25.0,true,2387198,272.0,-1.0,-1.0,4108,4.800000000000001,0.0
25.0,true,2250757,272.0,-1.0,-1.0,4104,5.0,0.0
25.0,true,2246789,272.0,-1.0,-1.0,4104,5.2,0.0
25.0,true,2245646,272.0,-1.0,-1.0,4104,5.4,0.0
25.0,true,2265836,272.0,-1.0,-1.0,4104,5.6000000000000005,0.0
25.0,true,2254440,272.0,-1.0,-1.0,4104,5.800000000000001,0.0
25.0,true,2429971,294.0,-1.0,-1.0,4445,6.0,0.0
25.0,true,2484885,294.0,-1.0,-1.0,4445,6.2,0.0
25.0,true,2443028,294.0,-1.0,-1.0,4445,6.4,0.0
25.0,true,2425084,294.0,-1.0,-1.0,4445,6.6000000000000005,0.0
25.0,true,2426045,294.0,-1.0,-1.0,4445,6.800000000000001,0.0
25.0,true,2424144,294.0,-1.0,-1.0,4439,7.0,0.0
25.0,true,2428972,294.0,-1.0,-1.0,4439,7.2,0.0
25.0,true,2465609,294.0,-1.0,-1.0,4439,7.4,0.0
25.0,true,2467691,294.0,-1.0,-1.0,4439,7.6000000000000005,0.0
25.0,true,2427506,294.0,-1.0,-1.0,4439,7.800000000000001,0.0
25.0,true,2431319,294.0,-1.0,-1.0,4435,8.0,0.0
25.0,true,2436746,294.0,-1.0,-1.0,4435,8.2,0.0
25.0,true,2421572,294.0,-1.0,-1.0,4435,8.4,0.0
25.0,true,2429390,294.0,-1.0,-1.0,4435,8.600000000000001,0.0
25.0,true,2432581,294.0,-1.0,-1.0,4435,8.8,0.0
25.0,true,2474648,294.0,-1.0,-1.0,4434,9.0,0.0
25.0,true,2425255,294.0,-1.0,-1.0,4434,9.200000000000001,0.0
25.0,true,2428451,294.0,-1.0,-1.0,4434,9.4,0.0
25.0,true,2425110,294.0,-1.0,-1.0,4434,9.6,0.0
25.0,true,2433959,294.0,-1.0,-1.0,4434,9.8,0.0
25.0,true,2416865,294.0,-1.0,-1.0,4434,10.0,0.0
25.0,true,201840140,270.0,-1.0,-1.0,350852,1.0,0.0
25.0,true,166311456,268.0,-1.0,-1.0,277045,1.2,0.0
25.0,true,132122053,268.0,-1.0,-1.0,191251,1.4,0.0
25.0,true,69986660,224.0,-1.0,-1.0,111054,1.6,0.0
25.0,true,25415734,226.0,-1.0,-1.0,55043,1.8,0.0
25.0,true,4904890,270.0,-1.0,-1.0,9482,2.0,0.0
25.0,true,5056188,270.0,-1.0,-1.0,9482,2.2,0.0
25.0,true,4658122,270.0,-1.0,-1.0,9485,2.4000000000000004,0.0
25.0,true,6138568,270.0,-1.0,-1.0,9491,2.6,0.0
25.0,true,6736897,270.0,-1.0,-1.0,9494,2.8,0.0
25.0,true,6114293,278.0,-1.0,-1.0,9563,3.0,0.0
25.0,true,4642438,278.0,-1.0,-1.0,9563,3.2,0.0
25.0,true,4645982,278.0,-1.0,-1.0,9563,3.4000000000000004,0.0
25.0,true,4853439,278.0,-1.0,-1.0,9563,3.6,0.0
25.0,true,4552162,278.0,-1.0,-1.0,9563,3.8000000000000003,0.0
25.0,true,5116757,278.0,-1.0,-1.0,9567,4.0,0.0
25.0,true,4667880,278.0,-1.0,-1.0,9567,4.2,0.0
25.0,true,6033284,278.0,-1.0,-1.0,9567,4.4,0.0
25.0,true,5736988,278.0,-1.0,-1.0,9568,4.6,0.0
25.0,true,9864004,278.0,-1.0,-1.0,9568,4.800000000000001,0.0
25.0,true,4545520,278.0,-1.0,-1.0,9571,5.0,0.0
25.0,true,4670807,278.0,-1.0,-1.0,9571,5.2,0.0
25.0,true,4554338,278.0,-1.0,-1.0,9571,5.4,0.0
25.0,true,4539767,278.0,-1.0,-1.0,9571,5.6000000000000005,0.0
25.0,true,4904215,278.0,-1.0,-1.0,9571,5.800000000000001,0.0
25.0,true,4571407,278.0,-1.0,-1.0,9576,6.0,0.0
