Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
0.0,true,109900,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,151600,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,155300,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,107700,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,105600,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,103500,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,103600,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,102200,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,102500,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,102300,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,103200,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,103800,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,104300,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,107800,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,106500,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,105300,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,102400,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,102500,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,105200,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,102600,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,113500,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,100400,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,110000,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,156900,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,191200,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,106900,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,103400,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,108900,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,109100,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,103700,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,97900,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,100600,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,158400,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,103000,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,99900,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,101200,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,104700,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,102600,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,101300,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,103400,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,103700,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,105700,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,107500,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,102600,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,107000,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,104100,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,102700,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,102600,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,103200,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,103200,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,103200,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,104100,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,103800,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,162300,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,171200,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,165100,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,118400,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,136700,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,108900,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,122300,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,105400,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,105700,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,102700,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,101400,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,102700,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,147500,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,103100,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,155900,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,104900,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,129100,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,102800,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,133700,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,103500,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,106100,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,109400,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,126600,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,104500,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,133500,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,101300,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,160200,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,100800,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,127900,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,101400,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,121400,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,100400,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,100600,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,102600,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,130200,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,157300,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,175100,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,194500,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,117000,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,131700,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,134600,200.0,-1.0,-1.0,201,1.0,11.0
0.0,true,100200,200.0,-1.0,-1.0,201,1.0,11.0
