Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
1.0,true,-1,204.0,204.0,-1.0,530,1.0,0.0
1.0,true,-1,202.0,202.0,-1.0,268,1.0,0.0
1.0,true,-1,202.0,202.0,-1.0,257,1.0,0.0
1.0,true,-1,204.0,204.0,-1.0,247,1.0,0.0
1.0,true,-1,204.0,204.0,-1.0,487,1.0,0.0
1.0,true,-1,204.0,202.0,-1.0,245,1.0,0.0
1.0,true,-1,202.0,202.0,-1.0,353,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,538,1.0,0.0
1.0,true,-1,202.0,202.0,-1.0,424,1.0,0.0
1.0,true,-1,202.0,202.0,-1.0,456,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,509,1.0,0.0
1.0,true,-1,204.0,204.0,-1.0,960,1.0,0.0
1.0,true,-1,208.0,206.0,-1.0,540,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,402,1.0,0.0
1.0,true,-1,202.0,202.0,-1.0,230,1.0,0.0
1.0,true,-1,204.0,204.0,-1.0,271,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,570,1.0,0.0
1.0,true,-1,202.0,202.0,-1.0,460,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,567,1.0,0.0
1.0,true,-1,206.0,206.0,-1.0,907,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
1.0,true,-1,202.0,202.0,-1.0,465,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,476,1.0,0.0
1.0,true,-1,202.0,202.0,-1.0,383,1.0,0.0
1.0,true,-1,204.0,204.0,-1.0,569,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,562,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
1.0,true,-1,206.0,204.0,-1.0,280,1.0,0.0
1.0,true,-1,202.0,202.0,-1.0,521,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,585,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
1.0,true,-1,204.0,204.0,-1.0,679,1.0,0.0
1.0,true,-1,202.0,202.0,-1.0,234,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
1.0,true,-1,204.0,204.0,-1.0,386,1.0,0.0
1.0,true,-1,206.0,206.0,-1.0,561,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,323,1.0,0.0
1.0,true,-1,202.0,202.0,-1.0,422,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,491,1.0,0.0
1.0,true,-1,202.0,202.0,-1.0,785,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
1.0,true,-1,202.0,202.0,-1.0,244,1.0,0.0
1.0,true,-1,204.0,204.0,-1.0,500,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,699,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
1.0,true,-1,202.0,202.0,-1.0,248,1.0,0.0
1.0,true,-1,204.0,204.0,-1.0,341,1.0,0.0
1.0,true,-1,206.0,206.0,-1.0,460,1.0,0.0
1.0,true,-1,208.0,208.0,-1.0,540,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,307,1.0,0.0
1.0,true,-1,204.0,204.0,-1.0,325,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,468,1.0,0.0
1.0,true,-1,204.0,204.0,-1.0,480,1.0,0.0
1.0,true,-1,204.0,204.0,-1.0,399,1.0,0.0
1.0,true,-1,202.0,202.0,-1.0,266,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
1.0,true,-1,204.0,204.0,-1.0,351,1.0,0.0
1.0,true,-1,204.0,204.0,-1.0,506,1.0,0.0
1.0,true,-1,204.0,204.0,-1.0,405,1.0,0.0
1.0,true,-1,202.0,202.0,-1.0,382,1.0,0.0
1.0,true,-1,204.0,202.0,-1.0,385,1.0,0.0
1.0,true,-1,202.0,202.0,-1.0,406,1.0,0.0
1.0,true,-1,202.0,202.0,-1.0,277,1.0,0.0
1.0,true,-1,202.0,202.0,-1.0,566,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,339,1.0,0.0
1.0,true,-1,202.0,202.0,-1.0,432,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,502,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,201,1.0,0.0
1.0,true,-1,204.0,204.0,-1.0,482,1.0,0.0
1.0,true,-1,202.0,202.0,-1.0,476,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,649,1.0,0.0
1.0,true,-1,200.0,200.0,-1.0,322,1.0,0.0
1.0,true,-1,204.0,204.0,-1.0,314,1.0,0.0
1.0,true,-1,204.0,204.0,-1.0,619,1.0,0.0
1.0,true,-1,204.0,204.0,-1.0,468,1.0,0.0
