Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
15.0,true,92135000,226.0,-1.0,-1.0,181741,1.0,0.0
15.0,true,60067700,222.0,-1.0,-1.0,129912,1.2,0.0
15.0,true,22453100,222.0,-1.0,-1.0,46500,1.4,0.0
15.0,true,2252700,222.0,-1.0,-1.0,4886,1.6,0.0
15.0,true,2452600,222.0,-1.0,-1.0,4844,1.8,0.0
15.0,true,2434500,222.0,-1.0,-1.0,4842,2.0,0.0
15.0,true,2275800,222.0,-1.0,-1.0,4842,2.2,0.0
15.0,true,2298200,222.0,-1.0,-1.0,4842,2.4000000000000004,0.0
15.0,true,2510100,222.0,-1.0,-1.0,4842,2.6,0.0
15.0,true,2207000,222.0,-1.0,-1.0,4842,2.8,0.0
15.0,true,2306500,222.0,-1.0,-1.0,4842,3.0,0.0
15.0,true,2123000,222.0,-1.0,-1.0,4842,3.2,0.0
15.0,true,1979900,222.0,-1.0,-1.0,4842,3.4000000000000004,0.0
15.0,true,2743100,222.0,-1.0,-1.0,4842,3.6,0.0
15.0,true,3182900,222.0,-1.0,-1.0,4842,3.8000000000000003,0.0
15.0,true,2223300,222.0,-1.0,-1.0,4842,4.0,0.0
15.0,true,1997600,226.0,-1.0,-1.0,4978,4.2,0.0
15.0,true,2014100,226.0,-1.0,-1.0,4977,4.4,0.0
15.0,true,3515700,226.0,-1.0,-1.0,4977,4.6,0.0
15.0,true,3180600,226.0,-1.0,-1.0,4977,4.800000000000001,0.0
15.0,true,1988300,226.0,-1.0,-1.0,4977,5.0,0.0
15.0,true,2041800,226.0,-1.0,-1.0,4977,5.2,0.0
15.0,true,2046500,226.0,-1.0,-1.0,4977,5.4,0.0
15.0,true,2817900,226.0,-1.0,-1.0,4977,5.6000000000000005,0.0
15.0,true,2222300,226.0,-1.0,-1.0,4977,5.800000000000001,0.0
15.0,true,2520400,226.0,-1.0,-1.0,4977,6.0,0.0
15.0,true,2251100,226.0,-1.0,-1.0,4977,6.2,0.0
15.0,true,2178000,226.0,-1.0,-1.0,4977,6.4,0.0
15.0,true,2422200,228.0,-1.0,-1.0,4983,6.6000000000000005,0.0
15.0,true,2350500,228.0,-1.0,-1.0,4983,6.800000000000001,0.0
15.0,true,2563100,228.0,-1.0,-1.0,4983,7.0,0.0
15.0,true,2007800,228.0,-1.0,-1.0,4983,7.2,0.0
15.0,true,2075300,228.0,-1.0,-1.0,4983,7.4,0.0
15.0,true,2020000,228.0,-1.0,-1.0,4983,7.6000000000000005,0.0
15.0,true,2585400,228.0,-1.0,-1.0,4983,7.800000000000001,0.0
15.0,true,2132200,228.0,-1.0,-1.0,4983,8.0,0.0
15.0,true,2055600,228.0,-1.0,-1.0,4983,8.2,0.0
15.0,true,2143000,228.0,-1.0,-1.0,4983,8.4,0.0
15.0,true,2032200,228.0,-1.0,-1.0,4983,8.600000000000001,0.0
15.0,true,2127600,228.0,-1.0,-1.0,4983,8.8,0.0
15.0,true,2582500,228.0,-1.0,-1.0,4983,9.0,0.0
15.0,true,2201400,228.0,-1.0,-1.0,4983,9.200000000000001,0.0
15.0,true,3280600,228.0,-1.0,-1.0,4983,9.4,0.0
15.0,true,2212800,228.0,-1.0,-1.0,4983,9.6,0.0
15.0,true,1996800,228.0,-1.0,-1.0,4983,9.8,0.0
15.0,true,2645500,228.0,-1.0,-1.0,4983,10.0,0.0
15.0,true,57017800,212.0,-1.0,-1.0,127055,1.0,0.0
15.0,true,38307900,212.0,-1.0,-1.0,84687,1.2,0.0
15.0,true,14464300,212.0,-1.0,-1.0,34018,1.4,0.0
15.0,true,1531300,212.0,-1.0,-1.0,3429,1.6,0.0
15.0,true,1492200,212.0,-1.0,-1.0,3398,1.8,0.0
15.0,true,1512600,212.0,-1.0,-1.0,3398,2.0,0.0
15.0,true,1371600,212.0,-1.0,-1.0,3398,2.2,0.0
15.0,true,1375000,212.0,-1.0,-1.0,3398,2.4000000000000004,0.0
15.0,true,1513000,212.0,-1.0,-1.0,3398,2.6,0.0
15.0,true,2156200,212.0,-1.0,-1.0,3398,2.8,0.0
15.0,true,1409000,212.0,-1.0,-1.0,3398,3.0,0.0
15.0,true,1574500,212.0,-1.0,-1.0,3398,3.2,0.0
15.0,true,1528500,212.0,-1.0,-1.0,3398,3.4000000000000004,0.0
15.0,true,1759200,212.0,-1.0,-1.0,3398,3.6,0.0
15.0,true,1600700,212.0,-1.0,-1.0,3398,3.8000000000000003,0.0
15.0,true,1534100,212.0,-1.0,-1.0,3398,4.0,0.0
15.0,true,1693600,212.0,-1.0,-1.0,3398,4.2,0.0
15.0,true,1902800,212.0,-1.0,-1.0,3398,4.4,0.0
15.0,true,1640300,212.0,-1.0,-1.0,3398,4.6,0.0
15.0,true,1945000,212.0,-1.0,-1.0,3398,4.800000000000001,0.0
