Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
0.0,true,275300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,228900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,254100,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,194800,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,196400,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,173000,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,149000,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,169400,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,109300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,119500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,102600,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,116600,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,152500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,159300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,159700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,118000,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,115200,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,104800,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,103900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,104500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,101900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,103100,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,103400,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,104900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,104000,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,101600,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,104900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,103200,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,100700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,101700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,103300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,112400,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,129100,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,118800,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,102600,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,102500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,194300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,101800,200.0,-1.0,-1.0,201,1.0,1.0
