Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
0.0,true,800200,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1035600,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1150700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,550900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,969600,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,968300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1025300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,944200,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,892400,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,329200,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,219500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,186000,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,233500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,316700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,173400,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,179300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,329100,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,252900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,176200,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,176600,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,203300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,178200,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,177600,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,244300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,194700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,219900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,239200,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,226000,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,176400,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,188500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,236700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,282000,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,175600,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,181200,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,175700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,175800,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,291300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,343500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,292900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,350700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,322800,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,312600,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,198500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,177700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,244200,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,177100,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,176000,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,198900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,176300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,190200,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,177500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,230800,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,178500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,200300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,177200,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,178700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,189400,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,176000,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,179000,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,183800,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,221200,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,197200,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,268900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,448700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,380400,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,183000,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,230100,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,224800,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,176600,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,198100,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,173800,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,174500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,185100,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,178000,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,194000,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,176900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,179300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,240300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,176800,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,184800,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,256900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,183200,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,178600,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,408700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,277500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,220700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,262900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,176600,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,178600,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,177200,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,177900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,179700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,199800,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,176700,200.0,-1.0,-1.0,201,1.0,1.0
