Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
0.0,true,122300,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,112100,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,131600,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,130500,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,114300,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,113300,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,150800,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,113100,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,116300,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,104700,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,99800,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,102100,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,114900,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,130400,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,131700,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,105500,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,99700,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,102500,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,111800,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,125100,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,134500,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,103800,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,99400,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,108900,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,124100,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,99000,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,135600,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,136500,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,125900,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,119200,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,194900,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,154400,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,152700,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,163200,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,103700,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,111100,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,101600,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,126700,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,118900,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,131700,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,158700,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,102800,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,126400,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,103600,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,126100,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,118500,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,139600,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,102600,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,137900,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,101100,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,189200,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,127900,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,105900,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,102700,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,139200,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,103500,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,181900,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,155700,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,181200,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,117200,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,132100,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,134100,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,136700,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,106000,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,104200,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,102800,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,105100,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,105600,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,103600,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,100600,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,106200,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,102500,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,151300,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,111400,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,103100,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,133600,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,124300,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,151800,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,104900,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,123700,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,102000,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,137900,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,102100,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,124100,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,102300,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,128100,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,103400,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,120000,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,103100,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,126600,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,139500,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,185200,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,200200,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,114100,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,128900,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,104500,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,142100,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,117600,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,102000,200.0,-1.0,-1.0,201,1.0,16.0
0.0,true,102400,200.0,-1.0,-1.0,201,1.0,16.0
1.0,true,196300,219.0,-1.0,-1.0,442,1.0,16.0
1.0,true,265100,230.0,-1.0,-1.0,531,1.0,16.0
1.0,true,341800,229.0,-1.0,-1.0,740,1.0,16.0
1.0,true,130200,200.0,-1.0,-1.0,201,1.0,16.0
1.0,true,375700,240.0,-1.0,-1.0,643,1.0,16.0
1.0,true,302200,239.0,-1.0,-1.0,659,1.0,16.0
1.0,true,218000,219.0,-1.0,-1.0,461,1.0,16.0
1.0,true,190800,200.0,-1.0,-1.0,402,1.0,16.0
1.0,true,344900,218.0,-1.0,-1.0,671,1.0,16.0
1.0,true,141000,209.0,-1.0,-1.0,292,1.0,16.0
1.0,true,258900,227.0,-1.0,-1.0,459,1.0,16.0
1.0,true,290700,214.0,-1.0,-1.0,630,1.0,16.0
1.0,true,105300,200.0,-1.0,-1.0,201,1.0,16.0
1.0,true,293400,224.0,-1.0,-1.0,539,1.0,16.0
1.0,true,225800,226.0,-1.0,-1.0,490,1.0,16.0
1.0,true,202800,239.0,-1.0,-1.0,452,1.0,16.0
1.0,true,217500,204.0,-1.0,-1.0,402,1.0,16.0
1.0,true,157200,209.0,-1.0,-1.0,312,1.0,16.0
1.0,true,118800,202.0,-1.0,-1.0,212,1.0,16.0
1.0,true,239000,213.0,-1.0,-1.0,386,1.0,16.0
1.0,true,196000,214.0,-1.0,-1.0,338,1.0,16.0
1.0,true,107300,200.0,-1.0,-1.0,201,1.0,16.0
1.0,true,144000,213.0,-1.0,-1.0,289,1.0,16.0
1.0,true,151900,206.0,-1.0,-1.0,322,1.0,16.0
1.0,true,159800,210.0,-1.0,-1.0,276,1.0,16.0
1.0,true,161900,212.0,-1.0,-1.0,353,1.0,16.0
1.0,true,237200,219.0,-1.0,-1.0,459,1.0,16.0
1.0,true,133900,202.0,-1.0,-1.0,276,1.0,16.0
1.0,true,135100,215.0,-1.0,-1.0,276,1.0,16.0
1.0,true,179200,202.0,-1.0,-1.0,370,1.0,16.0
1.0,true,104500,200.0,-1.0,-1.0,201,1.0,16.0
1.0,true,203700,238.0,-1.0,-1.0,384,1.0,16.0
1.0,true,376400,229.0,-1.0,-1.0,644,1.0,16.0
1.0,true,223000,229.0,-1.0,-1.0,502,1.0,16.0
1.0,true,276300,244.0,-1.0,-1.0,627,1.0,16.0
1.0,true,255300,223.0,-1.0,-1.0,397,1.0,16.0
1.0,true,199700,237.0,-1.0,-1.0,426,1.0,16.0
1.0,true,266700,218.0,-1.0,-1.0,571,1.0,16.0
1.0,true,279200,217.0,-1.0,-1.0,461,1.0,16.0
1.0,true,320000,249.0,-1.0,-1.0,658,1.0,16.0
1.0,true,109100,200.0,-1.0,-1.0,201,1.0,16.0
1.0,true,104500,200.0,-1.0,-1.0,201,1.0,16.0
1.0,true,107800,200.0,-1.0,-1.0,201,1.0,16.0
1.0,true,139200,200.0,-1.0,-1.0,201,1.0,16.0
1.0,true,339700,249.0,-1.0,-1.0,705,1.0,16.0
1.0,true,160600,200.0,-1.0,-1.0,201,1.0,16.0
1.0,true,239500,223.0,-1.0,-1.0,428,1.0,16.0
1.0,true,179200,202.0,-1.0,-1.0,260,1.0,16.0
1.0,true,226000,214.0,-1.0,-1.0,397,1.0,16.0
1.0,true,155400,201.0,-1.0,-1.0,322,1.0,16.0
1.0,true,193800,227.0,-1.0,-1.0,366,1.0,16.0
1.0,true,155300,202.0,-1.0,-1.0,322,1.0,16.0
1.0,true,281000,226.0,-1.0,-1.0,627,1.0,16.0
1.0,true,163700,215.0,-1.0,-1.0,338,1.0,16.0
1.0,true,222800,226.0,-1.0,-1.0,490,1.0,16.0
1.0,true,204200,222.0,-1.0,-1.0,429,1.0,16.0
1.0,true,106600,200.0,-1.0,-1.0,201,1.0,16.0
1.0,true,182900,205.0,-1.0,-1.0,338,1.0,16.0
1.0,true,209100,215.0,-1.0,-1.0,276,1.0,16.0
1.0,true,102900,200.0,-1.0,-1.0,201,1.0,16.0
1.0,true,163800,200.0,-1.0,-1.0,201,1.0,16.0
1.0,true,231900,230.0,-1.0,-1.0,502,1.0,16.0
1.0,true,158900,209.0,-1.0,-1.0,322,1.0,16.0
1.0,true,140600,207.0,-1.0,-1.0,292,1.0,16.0
1.0,true,104600,200.0,-1.0,-1.0,201,1.0,16.0
1.0,true,276200,207.0,-1.0,-1.0,534,1.0,16.0
1.0,true,109500,200.0,-1.0,-1.0,201,1.0,16.0
1.0,true,370900,223.0,-1.0,-1.0,724,1.0,16.0
1.0,true,311300,226.0,-1.0,-1.0,632,1.0,16.0
1.0,true,285900,227.0,-1.0,-1.0,515,1.0,16.0
1.0,true,384800,216.0,-1.0,-1.0,587,1.0,16.0
1.0,true,319200,215.0,-1.0,-1.0,582,1.0,16.0
1.0,true,227300,207.0,-1.0,-1.0,322,1.0,16.0
1.0,true,228300,222.0,-1.0,-1.0,432,1.0,16.0
1.0,true,235000,230.0,-1.0,-1.0,477,1.0,16.0
1.0,true,107700,200.0,-1.0,-1.0,201,1.0,16.0
1.0,true,209000,218.0,-1.0,-1.0,445,1.0,16.0
1.0,true,238800,234.0,-1.0,-1.0,472,1.0,16.0
1.0,true,169700,200.0,-1.0,-1.0,322,1.0,16.0
1.0,true,210200,201.0,-1.0,-1.0,402,1.0,16.0
1.0,true,184400,219.0,-1.0,-1.0,336,1.0,16.0
1.0,true,430100,230.0,-1.0,-1.0,797,1.0,16.0
1.0,true,250000,245.0,-1.0,-1.0,545,1.0,16.0
1.0,true,244300,217.0,-1.0,-1.0,451,1.0,16.0
1.0,true,222700,205.0,-1.0,-1.0,370,1.0,16.0
1.0,true,148600,207.0,-1.0,-1.0,310,1.0,16.0
1.0,true,312200,228.0,-1.0,-1.0,675,1.0,16.0
1.0,true,393900,248.0,-1.0,-1.0,843,1.0,16.0
1.0,true,625000,242.0,-1.0,-1.0,1169,1.0,16.0
1.0,true,238600,227.0,-1.0,-1.0,408,1.0,16.0
1.0,true,290900,229.0,-1.0,-1.0,627,1.0,16.0
1.0,true,206700,215.0,-1.0,-1.0,445,1.0,16.0
1.0,true,225700,211.0,-1.0,-1.0,322,1.0,16.0
1.0,true,259900,224.0,-1.0,-1.0,470,1.0,16.0
1.0,true,185700,209.0,-1.0,-1.0,312,1.0,16.0
1.0,true,202200,215.0,-1.0,-1.0,370,1.0,16.0
1.0,true,115600,202.0,-1.0,-1.0,212,1.0,16.0
1.0,true,205500,207.0,-1.0,-1.0,354,1.0,16.0
1.0,true,336000,219.0,-1.0,-1.0,676,1.0,16.0
1.0,true,1985900,226.0,-1.0,-1.0,434,1.0,16.0
2.0,true,600500,276.0,-1.0,-1.0,1298,1.0,16.0
2.0,true,285000,215.0,-1.0,-1.0,522,1.0,16.0
2.0,true,232200,245.0,-1.0,-1.0,496,1.0,16.0
2.0,true,364600,245.0,-1.0,-1.0,722,1.0,16.0
2.0,true,393100,251.0,-1.0,-1.0,827,1.0,16.0
2.0,true,281200,242.0,-1.0,-1.0,610,1.0,16.0
2.0,true,259300,224.0,-1.0,-1.0,539,1.0,16.0
2.0,true,258000,217.0,-1.0,-1.0,461,1.0,16.0
2.0,true,300400,242.0,-1.0,-1.0,611,1.0,16.0
2.0,true,351700,241.0,-1.0,-1.0,782,1.0,16.0
2.0,true,439500,238.0,-1.0,-1.0,904,1.0,16.0
2.0,true,232000,231.0,-1.0,-1.0,458,1.0,16.0
2.0,true,187600,215.0,-1.0,-1.0,381,1.0,16.0
2.0,true,231000,206.0,-1.0,-1.0,461,1.0,16.0
2.0,true,290000,233.0,-1.0,-1.0,518,1.0,16.0
2.0,true,513700,268.0,-1.0,-1.0,1088,1.0,16.0
2.0,true,338400,237.0,-1.0,-1.0,565,1.0,16.0
2.0,true,306200,234.0,-1.0,-1.0,627,1.0,16.0
2.0,true,254900,220.0,-1.0,-1.0,486,1.0,16.0
2.0,true,316500,239.0,-1.0,-1.0,611,1.0,16.0
2.0,true,136800,203.0,-1.0,-1.0,276,1.0,16.0
2.0,true,443800,269.0,-1.0,-1.0,1006,1.0,16.0
2.0,true,261000,223.0,-1.0,-1.0,601,1.0,16.0
2.0,true,196000,225.0,-1.0,-1.0,426,1.0,16.0
2.0,true,407300,238.0,-1.0,-1.0,768,1.0,16.0
2.0,true,154200,226.0,-1.0,-1.0,273,1.0,16.0
2.0,true,330700,247.0,-1.0,-1.0,723,1.0,16.0
2.0,true,371400,246.0,-1.0,-1.0,827,1.0,16.0
2.0,true,305100,216.0,-1.0,-1.0,660,1.0,16.0
2.0,true,488100,265.0,-1.0,-1.0,897,1.0,16.0
2.0,true,336700,242.0,-1.0,-1.0,748,1.0,16.0
2.0,true,341900,245.0,-1.0,-1.0,758,1.0,16.0
2.0,true,251000,220.0,-1.0,-1.0,551,1.0,16.0
2.0,true,375200,226.0,-1.0,-1.0,783,1.0,16.0
2.0,true,712200,248.0,-1.0,-1.0,1137,1.0,16.0
2.0,true,526100,236.0,-1.0,-1.0,741,1.0,16.0
2.0,true,283400,223.0,-1.0,-1.0,603,1.0,16.0
2.0,true,462500,233.0,-1.0,-1.0,708,1.0,16.0
2.0,true,454300,241.0,-1.0,-1.0,845,1.0,16.0
2.0,true,278600,228.0,-1.0,-1.0,672,1.0,16.0
2.0,true,304800,244.0,-1.0,-1.0,674,1.0,16.0
2.0,true,355200,245.0,-1.0,-1.0,732,1.0,16.0
2.0,true,273500,223.0,-1.0,-1.0,582,1.0,16.0
2.0,true,148800,209.0,-1.0,-1.0,305,1.0,16.0
2.0,true,460100,260.0,-1.0,-1.0,1014,1.0,16.0
2.0,true,306300,242.0,-1.0,-1.0,700,1.0,16.0
2.0,true,312000,202.0,-1.0,-1.0,370,1.0,16.0
2.0,true,253300,211.0,-1.0,-1.0,475,1.0,16.0
2.0,true,587100,281.0,-1.0,-1.0,1199,1.0,16.0
2.0,true,304200,229.0,-1.0,-1.0,613,1.0,16.0
2.0,true,418300,276.0,-1.0,-1.0,894,1.0,16.0
2.0,true,207200,219.0,-1.0,-1.0,429,1.0,16.0
2.0,true,173600,214.0,-1.0,-1.0,354,1.0,16.0
2.0,true,529300,264.0,-1.0,-1.0,1078,1.0,16.0
2.0,true,324600,240.0,-1.0,-1.0,653,1.0,16.0
2.0,true,242800,204.0,-1.0,-1.0,402,1.0,16.0
2.0,true,149300,215.0,-1.0,-1.0,244,1.0,16.0
2.0,true,390800,233.0,-1.0,-1.0,783,1.0,16.0
2.0,true,477800,227.0,-1.0,-1.0,767,1.0,16.0
2.0,true,108300,205.0,-1.0,-1.0,212,1.0,16.0
2.0,true,337000,240.0,-1.0,-1.0,644,1.0,16.0
2.0,true,215300,210.0,-1.0,-1.0,463,1.0,16.0
2.0,true,405500,248.0,-1.0,-1.0,894,1.0,16.0
2.0,true,287400,244.0,-1.0,-1.0,584,1.0,16.0
2.0,true,164300,213.0,-1.0,-1.0,355,1.0,16.0
2.0,true,257300,231.0,-1.0,-1.0,563,1.0,16.0
