Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
25.0,true,18254263,200.0,-1.0,-1.0,6620,1.0,0.0
25.0,true,3715246,200.0,-1.0,-1.0,5023,1.2,0.0
25.0,true,1263478,200.0,-1.0,-1.0,1693,1.4,0.0
25.0,true,380467,200.0,-1.0,-1.0,230,1.6,0.0
25.0,true,269849,200.0,-1.0,-1.0,228,1.8,0.0
25.0,true,311882,200.0,-1.0,-1.0,228,2.0,0.0
25.0,true,462211,200.0,-1.0,-1.0,228,2.2,0.0
25.0,true,311802,200.0,-1.0,-1.0,230,2.4000000000000004,0.0
25.0,true,546841,200.0,-1.0,-1.0,231,2.6,0.0
25.0,true,389107,200.0,-1.0,-1.0,231,2.8,0.0
25.0,true,551324,200.0,-1.0,-1.0,232,3.0,0.0
25.0,true,532443,200.0,-1.0,-1.0,232,3.2,0.0
25.0,true,372311,204.0,-1.0,-1.0,224,3.4000000000000004,0.0
25.0,true,309041,204.0,-1.0,-1.0,224,3.6,0.0
25.0,true,536151,204.0,-1.0,-1.0,223,3.8000000000000003,0.0
25.0,true,305946,204.0,-1.0,-1.0,223,4.0,0.0
25.0,true,310289,204.0,-1.0,-1.0,223,4.2,0.0
25.0,true,311141,204.0,-1.0,-1.0,223,4.4,0.0
25.0,true,313051,204.0,-1.0,-1.0,223,4.6,0.0
25.0,true,532213,204.0,-1.0,-1.0,223,4.800000000000001,0.0
25.0,true,540337,204.0,-1.0,-1.0,223,5.0,0.0
25.0,true,535038,204.0,-1.0,-1.0,223,5.2,0.0
25.0,true,309342,204.0,-1.0,-1.0,223,5.4,0.0
25.0,true,521545,204.0,-1.0,-1.0,223,5.6000000000000005,0.0
25.0,true,594070,204.0,-1.0,-1.0,223,5.800000000000001,0.0
25.0,true,526159,204.0,-1.0,-1.0,223,6.0,0.0
25.0,true,309683,204.0,-1.0,-1.0,223,6.2,0.0
25.0,true,542077,204.0,-1.0,-1.0,223,6.4,0.0
25.0,true,315015,204.0,-1.0,-1.0,223,6.6000000000000005,0.0
25.0,true,705892,204.0,-1.0,-1.0,223,6.800000000000001,0.0
25.0,true,315602,204.0,-1.0,-1.0,223,7.0,0.0
25.0,true,551823,204.0,-1.0,-1.0,222,7.2,0.0
25.0,true,593049,204.0,-1.0,-1.0,222,7.4,0.0
25.0,true,550324,204.0,-1.0,-1.0,222,7.6000000000000005,0.0
25.0,true,534361,204.0,-1.0,-1.0,222,7.800000000000001,0.0
25.0,true,485135,204.0,-1.0,-1.0,222,8.0,0.0
25.0,true,518043,204.0,-1.0,-1.0,222,8.2,0.0
25.0,true,523974,204.0,-1.0,-1.0,222,8.4,0.0
25.0,true,547517,204.0,-1.0,-1.0,222,8.600000000000001,0.0
25.0,true,531322,204.0,-1.0,-1.0,222,8.8,0.0
25.0,true,524089,204.0,-1.0,-1.0,222,9.0,0.0
25.0,true,136594,204.0,-1.0,-1.0,222,9.200000000000001,0.0
25.0,true,192006,204.0,-1.0,-1.0,222,9.4,0.0
25.0,true,186939,204.0,-1.0,-1.0,222,9.6,0.0
25.0,true,188081,204.0,-1.0,-1.0,222,9.8,0.0
25.0,true,192327,204.0,-1.0,-1.0,222,10.0,0.0
25.0,true,5067674,200.0,-1.0,-1.0,6918,1.0,0.0
25.0,true,2166291,200.0,-1.0,-1.0,5250,1.2,0.0
25.0,true,845086,200.0,-1.0,-1.0,1883,1.4,0.0
25.0,true,129061,200.0,-1.0,-1.0,237,1.6,0.0
25.0,true,118661,200.0,-1.0,-1.0,231,1.8,0.0
25.0,true,122141,200.0,-1.0,-1.0,230,2.0,0.0
25.0,true,117660,200.0,-1.0,-1.0,230,2.2,0.0
25.0,true,368463,200.0,-1.0,-1.0,230,2.4000000000000004,0.0
25.0,true,117339,200.0,-1.0,-1.0,230,2.6,0.0
25.0,true,118212,202.0,-1.0,-1.0,228,2.8,0.0
25.0,true,115612,202.0,-1.0,-1.0,228,3.0,0.0
25.0,true,117964,202.0,-1.0,-1.0,235,3.2,0.0
25.0,true,131598,202.0,-1.0,-1.0,235,3.4000000000000004,0.0
25.0,true,120071,208.0,-1.0,-1.0,230,3.6,0.0
25.0,true,118710,208.0,-1.0,-1.0,230,3.8000000000000003,0.0
25.0,true,118290,208.0,-1.0,-1.0,230,4.0,0.0
25.0,true,117312,208.0,-1.0,-1.0,230,4.2,0.0
25.0,true,129147,208.0,-1.0,-1.0,229,4.4,0.0
25.0,true,119462,208.0,-1.0,-1.0,229,4.6,0.0
25.0,true,116631,208.0,-1.0,-1.0,229,4.800000000000001,0.0
25.0,true,121881,208.0,-1.0,-1.0,229,5.0,0.0
25.0,true,123531,208.0,-1.0,-1.0,229,5.2,0.0
25.0,true,118005,208.0,-1.0,-1.0,229,5.4,0.0
25.0,true,115996,208.0,-1.0,-1.0,229,5.6000000000000005,0.0
25.0,true,118009,208.0,-1.0,-1.0,227,5.800000000000001,0.0
25.0,true,207120,208.0,-1.0,-1.0,227,6.0,0.0
25.0,true,121921,208.0,-1.0,-1.0,227,6.2,0.0
25.0,true,116170,208.0,-1.0,-1.0,227,6.4,0.0
25.0,true,115536,208.0,-1.0,-1.0,227,6.6000000000000005,0.0
25.0,true,113987,208.0,-1.0,-1.0,227,6.800000000000001,0.0
25.0,true,117765,208.0,-1.0,-1.0,227,7.0,0.0
25.0,true,113658,208.0,-1.0,-1.0,227,7.2,0.0
25.0,true,118040,208.0,-1.0,-1.0,227,7.4,0.0
25.0,true,115800,208.0,-1.0,-1.0,227,7.6000000000000005,0.0
25.0,true,114368,208.0,-1.0,-1.0,227,7.800000000000001,0.0
25.0,true,150181,208.0,-1.0,-1.0,227,8.0,0.0
25.0,true,116054,208.0,-1.0,-1.0,227,8.2,0.0
25.0,true,115283,208.0,-1.0,-1.0,227,8.4,0.0
25.0,true,115476,208.0,-1.0,-1.0,227,8.600000000000001,0.0
25.0,true,201030,208.0,-1.0,-1.0,227,8.8,0.0
25.0,true,118677,208.0,-1.0,-1.0,227,9.0,0.0
25.0,true,114376,208.0,-1.0,-1.0,227,9.200000000000001,0.0
25.0,true,4192271,208.0,-1.0,-1.0,227,9.4,0.0
25.0,true,115919,208.0,-1.0,-1.0,227,9.6,0.0
25.0,true,124925,208.0,-1.0,-1.0,227,9.8,0.0
25.0,true,115503,208.0,-1.0,-1.0,227,10.0,0.0
25.0,true,3537647,202.0,-1.0,-1.0,6588,1.0,0.0
25.0,true,1985868,202.0,-1.0,-1.0,4799,1.2,0.0
25.0,true,763224,202.0,-1.0,-1.0,1614,1.4,0.0
25.0,true,126832,202.0,-1.0,-1.0,245,1.6,0.0
25.0,true,112177,202.0,-1.0,-1.0,223,1.8,0.0
25.0,true,114974,202.0,-1.0,-1.0,220,2.0,0.0
25.0,true,109316,202.0,-1.0,-1.0,217,2.2,0.0
25.0,true,110684,202.0,-1.0,-1.0,217,2.4000000000000004,0.0
25.0,true,108107,202.0,-1.0,-1.0,216,2.6,0.0
25.0,true,110036,202.0,-1.0,-1.0,216,2.8,0.0
25.0,true,112101,202.0,-1.0,-1.0,218,3.0,0.0
25.0,true,128511,202.0,-1.0,-1.0,218,3.2,0.0
25.0,true,140457,204.0,-1.0,-1.0,216,3.4000000000000004,0.0
25.0,true,110123,204.0,-1.0,-1.0,216,3.6,0.0
25.0,true,110497,204.0,-1.0,-1.0,216,3.8000000000000003,0.0
