Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
0.0,true,12768100,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,3831800,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1812300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,2123900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1767100,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1318900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1719400,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1374600,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1255500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,2206400,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1969700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,2021400,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1572700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1654500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1641500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1260900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1537400,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1766900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,2322700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1422400,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,2372400,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1622300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1188900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1127300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1149900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1295800,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1095100,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,2198200,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1776400,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,2063600,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,2388800,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1273700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1594500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1842000,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1050500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1160700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1238500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1491300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1278100,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,883800,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,866700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,958800,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,777200,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1089700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1058000,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1145300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,903300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,985100,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1534500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1278500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1232900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1131000,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1154600,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1490700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1887300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1493100,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1235600,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,837700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,889000,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1567500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,726300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1291100,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,800300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,847200,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,732900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,836100,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,640300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,438300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,381000,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,444800,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,591900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,386000,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,392200,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,488400,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,556700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,532100,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,638200,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,570500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,624200,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,584000,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,589700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,633300,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,739400,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,600400,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,590200,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,613800,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,479400,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,426700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,534900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,478500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,818900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,590000,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1288700,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,1640900,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,748000,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,733400,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,567500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,586500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,657500,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,573100,200.0,-1.0,-1.0,201,1.0,1.0
1.0,true,1265700,202.0,-1.0,-1.0,406,1.0,1.0
1.0,true,899600,202.0,-1.0,-1.0,541,1.0,1.0
1.0,true,492000,202.0,-1.0,-1.0,210,1.0,1.0
1.0,true,1193000,204.0,-1.0,-1.0,796,1.0,1.0
1.0,true,599700,200.0,-1.0,-1.0,201,1.0,1.0
1.0,true,473300,200.0,-1.0,-1.0,306,1.0,1.0
1.0,true,1325500,200.0,-1.0,-1.0,487,1.0,1.0
1.0,true,1313800,200.0,-1.0,-1.0,485,1.0,1.0
1.0,true,921900,200.0,-1.0,-1.0,303,1.0,1.0
1.0,true,7773700,204.0,-1.0,-1.0,781,1.0,1.0
1.0,true,1734200,202.0,-1.0,-1.0,216,1.0,1.0
1.0,true,1417100,200.0,-1.0,-1.0,201,1.0,1.0
1.0,true,1506900,206.0,-1.0,-1.0,626,1.0,1.0
1.0,true,1449400,200.0,-1.0,-1.0,535,1.0,1.0
1.0,true,929000,202.0,-1.0,-1.0,345,1.0,1.0
1.0,true,2182800,208.0,-1.0,-1.0,512,1.0,1.0
1.0,true,884500,206.0,-1.0,-1.0,456,1.0,1.0
1.0,true,1391900,206.0,-1.0,-1.0,739,1.0,1.0
1.0,true,630600,200.0,-1.0,-1.0,439,1.0,1.0
1.0,true,721800,202.0,-1.0,-1.0,400,1.0,1.0
